Row #,Species,Count,Location,S/P,Date,LocID,SubID
1,Mountain Bamboo-Partridge - Bambusicola fytchii,2,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
2,Hume's Pheasant - Syrmaticus humiae,1,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
3,Barred Cuckoo-Dove - Macropygia unchall,1,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
4,Cook's Swift - Apus cooki,10,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
5,Mountain Hawk-Eagle - Nisaetus nipalensis,1,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
6,Blue-bearded Bee-eater - Nyctyornis athertoni,1,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
7,Speckled Piculet - Picumnus innominatus,1,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
8,Crimson-breasted Woodpecker - Dryobates cathpharius,1,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
9,Bay Woodpecker - Blythipicus pyrrhotis,1,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
10,Indochinese Cuckooshrike - Lalage polioptera,1,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
11,Crested Finchbill - Spizixos canifrons,8,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
12,Hume's Warbler - Phylloscopus humei,2,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
13,Pallas's Leaf Warbler - Phylloscopus proregulus,2,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
14,Greenish Warbler - Phylloscopus trochiloides,1,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
15,Davison's Leaf Warbler - Phylloscopus intensior,3,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
16,Black-throated Tit - Aegithalos concinnus,6,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
17,Gray-headed Parrotbill - Psittiparus gularis,7,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
18,Spot-breasted Parrotbill - Paradoxornis guttaticollis,1,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
19,Rusty-cheeked Scimitar-Babbler - Megapomatorhinus erythrogenys,7,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
20,Himalayan Cutia - Cutia nipalensis,4,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
21,White-necked Laughingthrush - Garrulax strepitans,1,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
22,Eyebrowed Thrush - Turdus obscurus,4,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
23,Pale Blue Flycatcher - Cyornis unicolor,2,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
24,White-bellied Redstart - Luscinia phaenicuroides,5,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
25,Slaty-blue Flycatcher - Ficedula tricolor,3,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
26,Rufous-gorgeted Flycatcher - Ficedula strophiata,2,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
27,Chestnut-bellied Rock-Thrush - Monticola rufiventris,1,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,20 Nov 2019,L1867725,S61598407
28,Giant Nuthatch - Sitta magna,3,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,19 Nov 2019,L1867725,S61575823
29,Ultramarine Flycatcher - Ficedula superciliaris,1,"Doi Pha Hom Pok NP--Doi Lang (western slope), AKA Doi San Ju",TH-50,19 Nov 2019,L1867725,S61575823
30,Siberian Rubythroat - Calliope calliope,6,Nam Kham Nature Reserve,TH-57,19 Nov 2019,L3321319,S61571158
31,Eastern Marsh-Harrier - Circus spilonotus,10,Wiang Nong Lom--Wat Pa Mak No,TH-57,18 Nov 2019,L8338352,S61549260
32,Pied Harrier - Circus melanoleucos,5,Wiang Nong Lom--Wat Pa Mak No,TH-57,18 Nov 2019,L8338352,S61549260
33,Gray-throated Martin - Riparia chinensis,6,Wiang Nong Lom--Wat Pa Mak No,TH-57,18 Nov 2019,L8338352,S61549260
34,Rufous-winged Buzzard - Butastur liventer,1,Nong Bong Khai Non-hunting Area--headquarters vicinity,TH-57,18 Nov 2019,L921175,S61549266
35,Indian Spot-billed Duck - Anas poecilorhyncha,5,Nong Bong Khai Non-hunting Area--headquarters vicinity,TH-57,18 Nov 2019,L921175,S61547754
36,Gray-headed Swamphen - Porphyrio poliocephalus,10,Nong Bong Khai Non-hunting Area--headquarters vicinity,TH-57,18 Nov 2019,L921175,S61547754
37,Chestnut-capped Babbler - Timalia pileata,2,Tha Ton paddies--The water tower vicinity,TH-50,17 Nov 2019,L921137,S61514917
38,Black-collared Starling - Gracupica nigricollis,20,Tha Ton paddies--The water tower vicinity,TH-50,17 Nov 2019,L921137,S61514917
39,Chestnut-tailed Starling - Sturnia malabarica,20,Tha Ton paddies--The water tower vicinity,TH-50,17 Nov 2019,L921137,S61514917
40,Yellow-vented Flowerpecker - Dicaeum chrysorrheum,1,Doi Inthanon NP--Blossom-headed Parakeet Conservation Area,TH-50,16 Nov 2019,L2514883,S61480184
41,Yellow-bellied Warbler - Abroscopus superciliaris,4,Doi Inthanon NP--Mae Klang Luang,TH-50,16 Nov 2019,L6527133,S61478971
42,Blue-throated Flycatcher - Cyornis rubeculoides,2,Doi Inthanon NP--Mae Klang Luang,TH-50,16 Nov 2019,L6527133,S61478971
43,Slaty-bellied Tesia - Tesia olivea,1,Doi Inthanon NP--Mae Ouam (Km 34.5),TH-50,15 Nov 2019,L971578,S61460877
44,Rufous-bellied Niltava - Niltava sundara,1,Doi Inthanon NP--Mae Ouam (Km 34.5),TH-50,15 Nov 2019,L971578,S61460877
45,Besra - Accipiter virgatus,1,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
46,Gray-capped Woodpecker - Yungipicus canicapillus,2,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
47,Stripe-breasted Woodpecker - Dendrocopos atratus,3,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
48,Lesser Yellownape - Picus chlorolophus,1,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
49,Greater Yellownape - Chrysophlegma flavinucha,1,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
50,Clicking Shrike-Babbler - Pteruthius intermedius,1,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
51,White-bellied Erpornis - Erpornis zantholeuca,3,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
52,Pygmy Cupwing - Pnoepyga pusilla,1,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
53,Asian House-Martin - Delichon dasypus,2,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
54,Striated Bulbul - Pycnonotus striatus,1,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
55,Mountain Tailorbird - Phyllergates cucullatus,1,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
56,Swinhoe's White-eye - Zosterops simplex,6,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
57,Coral-billed Scimitar-Babbler - Pomatorhinus ferruginosus,2,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
58,Rufous-backed Sibia - Minla annectens,1,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
59,Spectacled Barwing - Actinodura ramsayi,1,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
60,White-gorgeted Flycatcher - Anthipes monileger,1,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
61,Small Niltava - Niltava macgrigoriae,1,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
62,Sapphire Flycatcher - Ficedula sapphira,1,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
63,Fire-breasted Flowerpecker - Dicaeum ignipectus,1,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
64,Black-throated Sunbird - Aethopyga saturata,2,Doi Inthanon NP--Ban Mae Ya Noi,TH-50,15 Nov 2019,L9854250,S61458513
65,Rosy Minivet - Pericrocotus roseus,1,Chiang Dao Wildlife Sanctuary--headquarters,TH-50,14 Nov 2019,L6696794,S61434696
66,Velvet-fronted Nuthatch - Sitta frontalis,2,Chiang Dao Wildlife Sanctuary--headquarters,TH-50,14 Nov 2019,L6696794,S61434696
67,Himalayan Swiftlet - Aerodramus brevirostris,20,Chiang Dao Wildlife Sanctuary--Wat Tham Pha Plong,TH-50,14 Nov 2019,L1059220,S61433794
68,Lesser Racket-tailed Drongo - Dicrurus remifer,1,Chiang Dao Wildlife Sanctuary--Wat Tham Pha Plong,TH-50,14 Nov 2019,L1059220,S61433794
69,Gray-backed Shrike - Lanius tephronotus,1,Chiang Dao Wildlife Sanctuary--Wat Tham Pha Plong,TH-50,14 Nov 2019,L1059220,S61433794
70,Striated Swallow - Cecropis striolata,2,Chiang Dao Wildlife Sanctuary--Wat Tham Pha Plong,TH-50,14 Nov 2019,L1059220,S61433794
71,Golden-fronted Leafbird - Chloropsis aurifrons,2,Chiang Dao Wildlife Sanctuary--Wat Tham Pha Plong,TH-50,14 Nov 2019,L1059220,S61433794
72,Blyth's Shrike-Babbler - Pteruthius aeralatus,1,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61408345
73,Gray-eyed Bulbul - Iole propinqua,3,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61408345
74,Blue-winged Minla - Actinodura cyanouroptera,2,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61408345
75,Oriental Turtle-Dove - Streptopelia orientalis,1,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
76,Wedge-tailed Green-Pigeon - Treron sphenurus,2,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
77,Great Barbet - Psilopogon virens,1,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
78,Golden-throated Barbet - Psilopogon franklinii,2,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
79,Short-billed Minivet - Pericrocotus brevirostris,2,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
80,Long-tailed Minivet - Pericrocotus ethologus,8,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
81,Slender-billed Oriole - Oriolus tenuirostris,4,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
82,Maroon Oriole - Oriolus traillii,1,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
83,Gray Treepie - Dendrocitta formosae,1,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
84,Japanese Tit - Parus minor,3,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
85,Hill Prinia - Prinia superciliaris,2,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
86,Flavescent Bulbul - Pycnonotus flavescens,3,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
87,Ashy Bulbul - Hemixos flavala,5,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
88,Mountain Bulbul - Ixos mcclellandii,3,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
89,Martens's Warbler - Phylloscopus omeiensis,2,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
90,Striated Yuhina - Yuhina castaniceps,2,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
91,Chestnut-flanked White-eye - Zosterops erythropleurus,20,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
92,Indian White-eye - Zosterops palpebrosus,2,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
93,Golden Babbler - Cyanoderma chrysaeum,1,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
94,Gray-throated Babbler - Stachyris nigriceps,2,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
95,Yunnan Fulvetta - Alcippe fratercula,2,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
96,Chestnut-vented Nuthatch - Sitta nagaensis,1,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
97,Hume's Treecreeper - Certhia manipurensis,1,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
98,Green Cochoa - Cochoa viridis,1,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
99,Streaked Spiderhunter - Arachnothera magna,2,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
100,Orange-bellied Leafbird - Chloropsis hardwickii,4,Doi Inthanon NP--Khun Wang,TH-50,13 Nov 2019,L4064309,S61407773
101,Gray-breasted Prinia - Prinia hodgsonii,3,Doi Inthanon NP--Mae Klang Luang,TH-50,12 Nov 2019,L6527133,S61387527
102,Yellow-bellied Fairy-Fantail - Chelidorhynx hypoxanthus,1,Doi Inthanon NP--summit (Ang Ka),TH-50,12 Nov 2019,L1757576,S61386667
103,Yellow-browed Tit - Sylviparus modestus,2,Doi Inthanon NP--summit (Ang Ka),TH-50,12 Nov 2019,L1757576,S61386667
104,Yellow-cheeked Tit - Machlolophus spilonotus,2,Doi Inthanon NP--summit (Ang Ka),TH-50,12 Nov 2019,L1757576,S61386667
105,Black Bulbul - Hypsipetes leucocephalus,1,Doi Inthanon NP--summit (Ang Ka),TH-50,12 Nov 2019,L1757576,S61386667
106,Ashy-throated Warbler - Phylloscopus maculipennis,2,Doi Inthanon NP--summit (Ang Ka),TH-50,12 Nov 2019,L1757576,S61386667
107,Blyth's Leaf Warbler - Phylloscopus reguloides,2,Doi Inthanon NP--summit (Ang Ka),TH-50,12 Nov 2019,L1757576,S61386667
108,Rufous-winged Fulvetta - Schoeniparus castaneceps,11,Doi Inthanon NP--summit (Ang Ka),TH-50,12 Nov 2019,L1757576,S61386667
109,Silver-eared Laughingthrush - Trochalopteron melanostigma,1,Doi Inthanon NP--summit (Ang Ka),TH-50,12 Nov 2019,L1757576,S61386667
110,Black-backed Sibia - Heterophasia melanoleuca,5,Doi Inthanon NP--summit (Ang Ka),TH-50,12 Nov 2019,L1757576,S61386667
111,Chestnut-tailed Minla - Actinodura strigula,8,Doi Inthanon NP--summit (Ang Ka),TH-50,12 Nov 2019,L1757576,S61386667
112,Mrs. Gould's Sunbird - Aethopyga gouldiae,3,Doi Inthanon NP--summit (Ang Ka),TH-50,12 Nov 2019,L1757576,S61386667
113,Green-tailed Sunbird - Aethopyga nipalensis,2,Doi Inthanon NP--summit (Ang Ka),TH-50,12 Nov 2019,L1757576,S61386667
114,Radde's Warbler - Phylloscopus schwarzi,1,Doi Inthanon NP--Royal Agricultural Station & Siriphum Waterfall,TH-50,12 Nov 2019,L1292570,S61382795
115,Plumbeous Redstart - Phoenicurus fuliginosus,1,Doi Inthanon NP--Royal Agricultural Station & Siriphum Waterfall,TH-50,12 Nov 2019,L1292570,S61382795
116,White-capped Redstart - Phoenicurus leucocephalus,1,Doi Inthanon NP--Royal Agricultural Station & Siriphum Waterfall,TH-50,12 Nov 2019,L1292570,S61382795
117,Gray Bushchat - Saxicola ferreus,1,Doi Inthanon NP--Royal Agricultural Station & Siriphum Waterfall,TH-50,12 Nov 2019,L1292570,S61382795
118,Plain Flowerpecker - Dicaeum minullum,5,Doi Inthanon NP--Royal Agricultural Station & Siriphum Waterfall,TH-50,12 Nov 2019,L1292570,S61382795
119,Olive-backed Pipit - Anthus hodgsoni,8,Doi Inthanon NP--Royal Agricultural Station & Siriphum Waterfall,TH-50,12 Nov 2019,L1292570,S61382795
120,Oriental Honey-buzzard - Pernis ptilorhynchus,1,Doi Inthanon NP--Mae Klang Luang,TH-50,12 Nov 2019,L6527133,S61380877
121,Blue-throated Barbet - Psilopogon asiaticus,1,Doi Inthanon NP--Mae Klang Luang,TH-50,12 Nov 2019,L6527133,S61380877
122,Claudia's Leaf Warbler - Phylloscopus claudiae,2,Doi Inthanon NP--Mae Klang Luang,TH-50,12 Nov 2019,L6527133,S61380877
123,Slaty-backed Forktail - Enicurus schistaceus,1,Doi Inthanon NP--Mae Klang Luang,TH-50,12 Nov 2019,L6527133,S61380877
124,Pied Bushchat - Saxicola caprata,3,Doi Inthanon NP--Mae Klang Luang,TH-50,12 Nov 2019,L6527133,S61380877
125,Black-headed Ibis - Threskiornis melanocephalus,2,Thong Chai paddies,TH-76,11 Nov 2019,L1873843,S61352688
126,Asian Barred Owlet - Glaucidium cuculoides,2,Wat Phra Phuttabat Khao Luk Chang,TH-76,11 Nov 2019,L1873800,S61349469
127,Spotted Owlet - Athene brama,3,Wat Phra Phuttabat Khao Luk Chang,TH-76,11 Nov 2019,L1873800,S61349469
128,Black-headed Woodpecker - Picus erythropygius,1,Wat Phra Phuttabat Khao Luk Chang,TH-76,11 Nov 2019,L1873800,S61349469
129,Rufous Treepie - Dendrocitta vagabunda,3,Wat Phra Phuttabat Khao Luk Chang,TH-76,11 Nov 2019,L1873800,S61349469
130,Banded Bay Cuckoo - Cacomantis sonneratii,1,Kaeng Krachan NP--Lung Sin's hide (restricted; inquire Baan Maka),TH-76,10 Nov 2019,L4839940,S61321857
131,Red-legged Crake - Rallina fasciata,1,Kaeng Krachan NP--Lung Sin's hide (restricted; inquire Baan Maka),TH-76,10 Nov 2019,L4839940,S61321857
132,Racket-tailed Treepie - Crypsirina temia,1,Kaeng Krachan NP--Lung Sin's hide (restricted; inquire Baan Maka),TH-76,10 Nov 2019,L4839940,S61321857
133,Orange-breasted Trogon - Harpactes oreskios,1,Kaeng Krachan NP--stream crossings 1–3,TH-76,10 Nov 2019,L1866952,S61318972
134,Rufous-fronted Babbler - Cyanoderma rufifrons,7,Kaeng Krachan NP--stream crossings 1–3,TH-76,10 Nov 2019,L1866952,S61318972
135,Black Bittern - Ixobrychus flavicollis,1,Kaeng Krachan NP--Baan Maka Nature Lodge,TH-76,09 Nov 2019,L1867033,S61289215
136,Lineated Barbet - Psilopogon lineatus,2,Kaeng Krachan NP--Baan Maka Nature Lodge,TH-76,09 Nov 2019,L1867033,S61289215
137,Stripe-throated Bulbul - Pycnonotus finlaysoni,1,Kaeng Krachan NP--Baan Maka Nature Lodge,TH-76,09 Nov 2019,L1867033,S61289215
138,Two-barred Warbler - Phylloscopus plumbeitarsus,1,Kaeng Krachan NP--Baan Maka Nature Lodge,TH-76,09 Nov 2019,L1867033,S61289215
139,Sakhalin Leaf Warbler - Phylloscopus borealoides,1,Kaeng Krachan NP--Baan Maka Nature Lodge,TH-76,09 Nov 2019,L1867033,S61289215
140,Blue Whistling-Thrush - Myophonus caeruleus,1,Kaeng Krachan NP--Baan Maka Nature Lodge,TH-76,09 Nov 2019,L1867033,S61289215
141,Shikra - Accipiter badius,1,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
142,Collared Owlet - Glaucidium brodiei,1,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
143,Coppersmith Barbet - Psilopogon haemacephalus,1,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
144,Greater Flameback - Chrysocolaptes guttacristatus,2,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
145,Black-thighed Falconet - Microhierax fringillarius,4,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
146,Brown-rumped Minivet - Pericrocotus cantonensis,2,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
147,Black-winged Cuckooshrike - Lalage melaschistos,3,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
148,Crow-billed Drongo - Dicrurus annectens,1,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
149,Bronzed Drongo - Dicrurus aeneus,1,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
150,Hair-crested Drongo - Dicrurus hottentottus,1,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
151,Sultan Tit - Melanochlora sultanea,4,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
152,Black-headed Bulbul - Brachypodius atriceps,4,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
153,Olive Bulbul - Iole viridescens,1,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
154,Pale-legged Leaf Warbler - Phylloscopus tenellipes,2,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
155,Pin-striped Tit-Babbler - Mixornis gularis,3,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
156,White-browed Scimitar-Babbler - Pomatorhinus schisticeps,1,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
157,Verditer Flycatcher - Eumyias thalassinus,1,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
158,Ruby-cheeked Sunbird - Chalcoparia singalensis,3,Kaeng Krachan NP--km 9 vicinity,TH-76,09 Nov 2019,L1866891,S61284750
159,Large-tailed Nightjar - Caprimulgus macrurus,1,Kaeng Krachan NP--Baan Maka Nature Lodge,TH-76,08 Nov 2019,L1867033,S61259781
160,Indian Thick-knee - Burhinus indicus,1,Kaeng Krachan NP--Baan Maka Nature Lodge,TH-76,08 Nov 2019,L1867033,S61259781
161,Collared Scops-Owl - Otus lettia,1,Kaeng Krachan NP--Baan Maka Nature Lodge,TH-76,08 Nov 2019,L1867033,S61259781
162,Scaly-breasted Partridge - Arborophila chloropus,4,Kaeng Krachan NP--Ban Song Nok,TH-76,08 Nov 2019,L2871038,S61259620
163,Kalij Pheasant - Lophura leucomelanos,1,Kaeng Krachan NP--Ban Song Nok,TH-76,08 Nov 2019,L2871038,S61259620
164,Dark-necked Tailorbird - Orthotomus atrogularis,1,Kaeng Krachan NP--Ban Song Nok,TH-76,08 Nov 2019,L2871038,S61259620
165,Large Scimitar-Babbler - Megapomatorhinus hypoleucos,2,Kaeng Krachan NP--Ban Song Nok,TH-76,08 Nov 2019,L2871038,S61259620
166,Puff-throated Babbler - Pellorneum ruficeps,11,Kaeng Krachan NP--Ban Song Nok,TH-76,08 Nov 2019,L2871038,S61259620
167,Abbott's Babbler - Turdinus abbotti,2,Kaeng Krachan NP--Ban Song Nok,TH-76,08 Nov 2019,L2871038,S61259620
168,Brown-cheeked Fulvetta - Alcippe poioicephala,1,Kaeng Krachan NP--Ban Song Nok,TH-76,08 Nov 2019,L2871038,S61259620
169,Lesser Necklaced Laughingthrush - Garrulax monileger,2,Kaeng Krachan NP--Ban Song Nok,TH-76,08 Nov 2019,L2871038,S61259620
170,Greater Necklaced Laughingthrush - Ianthocincla pectoralis,14,Kaeng Krachan NP--Ban Song Nok,TH-76,08 Nov 2019,L2871038,S61259620
171,Chinese Blue Flycatcher - Cyornis glaucicomans,1,Kaeng Krachan NP--Ban Song Nok,TH-76,08 Nov 2019,L2871038,S61259620
172,Indochinese Blue Flycatcher - Cyornis sumatrensis,1,Kaeng Krachan NP--Ban Song Nok,TH-76,08 Nov 2019,L2871038,S61259620
173,Siberian Blue Robin - Larvivora cyane,2,Kaeng Krachan NP--Ban Song Nok,TH-76,08 Nov 2019,L2871038,S61259620
174,Javan Pond-Heron - Ardeola speciosa,1,Laem Phak Bia--Environmental Research & Development Project,TH-76,08 Nov 2019,L1299252,S61253289
175,Golden-bellied Gerygone - Gerygone sulphurea,1,Laem Phak Bia--Environmental Research & Development Project,TH-76,08 Nov 2019,L1299252,S61253289
176,Malaysian Plover - Charadrius peronii,8,Laem Phak Bia--sandspit,TH-76,07 Nov 2019,L1829142,S61242437
177,Chinese Egret - Egretta eulophotes,1,Laem Phak Bia--sandspit,TH-76,07 Nov 2019,L1829142,S61242437
178,Gray-headed Lapwing - Vanellus cinereus,7,Wat Khomnaram (Khomnaram Temple),TH-76,07 Nov 2019,L1882696,S61240930
179,Cinnamon Bittern - Ixobrychus cinnamomeus,1,Wat Khomnaram (Khomnaram Temple),TH-76,07 Nov 2019,L1882696,S61240930
180,Green Bee-eater - Merops orientalis,2,Wat Khomnaram (Khomnaram Temple),TH-76,07 Nov 2019,L1882696,S61240930
181,Indochinese Bushlark - Mirafra erythrocephala,2,Wat Khomnaram (Khomnaram Temple),TH-76,07 Nov 2019,L1882696,S61240930
182,Richard's Pipit - Anthus richardi,2,Wat Khomnaram (Khomnaram Temple),TH-76,07 Nov 2019,L1882696,S61240930
183,Asian Koel - Eudynamys scolopaceus,2,Pak Thale salt pans and mud flats,TH-76,07 Nov 2019,L921142,S61240694
184,Germain's Swiftlet - Aerodramus germani,,Pak Thale salt pans and mud flats,TH-76,07 Nov 2019,L921142,S61240694
185,Far Eastern Curlew - Numenius madagascariensis,2,Pak Thale salt pans and mud flats,TH-76,07 Nov 2019,L921142,S61240694
186,Great Knot - Calidris tenuirostris,,Pak Thale salt pans and mud flats,TH-76,07 Nov 2019,L921142,S61240694
